anio,indicador,tamano_empresa,valor,indicador_std
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,11.84,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,33.32,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,28.63,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,96.62,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,45.21,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,46.19,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,96.62,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,21.16,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,10.07,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,29.25,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,17.73,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,33.12,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,7.58,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,30.75,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,33.12,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,18.75,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,3.22,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,27.8,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,16.78,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,19.52,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,33.38,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,56.53,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,18.18,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_50_a_249,15.49,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,10.43,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,40.18,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_50_a_249,14.11,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,45.39,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,28.2,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,43.97,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,29.84,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,52.8,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,34.8,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,57.44,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,19.7,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,62.42,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,32.29,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,48.81,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,24.14,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,53.46,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,45.26,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,74.03,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,18.59,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,38.86,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,12.12,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,32.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,10.61,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,58.61,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,37.42,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,59.34,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,18.55,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,23.98,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,25.66,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,43.08,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,20.55,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,9.74,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,2.76,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,26.05,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,4.94,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,44.11,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,23.36,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,33.31,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,35.99,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,70.33,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,25.12,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,30.27,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,52.87,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,51.63,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,34.79,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,46.06,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,37.89,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,97.88,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,50.45,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,51.22,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,97.88,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,32.45,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,13.94,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,26.11,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,28.0,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,30.94,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,23.52,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,62.06,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,30.94,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,20.89,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,11.53,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,45.55,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,18.51,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,19.0,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,14.84,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,36.65,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,16.23,pct_empresas_venden_web_apps
2019,K.1 % de empresas que han realizado ventas por comercio electrónico,de_250_y_mas,31.65,pct_empresas_venden_ecommerce
2019,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,20.19,pct_ventas_ecommerce_sobre_total
2019,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,33.54,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2019,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,de_250_y_mas,25.02,pct_empresas_venden_web_apps
2020,K.1 % de empresas que han realizado ventas por comercio electrónico,total,26.86,pct_empresas_venden_ecommerce
2020,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,19.07,pct_ventas_ecommerce_sobre_total
2020,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,37.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2020,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,23.21,pct_empresas_venden_web_apps
2020,K.1 % de empresas que han realizado ventas por comercio electrónico,total,24.19,pct_empresas_venden_ecommerce
2020,K.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,26.79,pct_ventas_ecommerce_sobre_total
2020,K.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,49.01,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2020,K.1.1 % de empresas que han realizado ventas mediante páginas web o apps,total,16.73,pct_empresas_venden_web_apps
