fecha,valor_trends,marca,categoria_producto,termino_busqueda,anio,mes_num
2020-10-01,22,massimo_dutti,vestidos,massimo dutti vestidos,2020,10
2020-10-01,59,massimo_dutti,zapatos,massimo dutti zapatos,2020,10
2020-10-01,33,shein,pantalones,shein pantalones,2020,10
2020-10-01,16,shein,tops,shein tops,2020,10
2020-10-01,11,shein,vestidos,shein vestidos,2020,10
2020-10-01,16,shein,zapatos,shein zapatos,2020,10
2020-10-01,83,zara,pantalones,zara pantalones,2020,10
2020-10-01,17,zara,tops,zara tops,2020,10
2020-10-01,35,zara,vestidos,zara vestidos,2020,10
2020-10-01,46,zara,zapatos,zara zapatos,2020,10
2020-11-01,65,hm,pantalones,h&m pantalones,2020,11
2020-11-01,0,hm,tops,h&m tops,2020,11
2020-11-01,31,hm,vestidos,h&m vestidos,2020,11
2020-11-01,40,hm,zapatos,h&m zapatos,2020,11
2020-11-01,68,mango,pantalones,mango pantalones,2020,11
2020-11-01,13,mango,tops,mango tops,2020,11
2020-11-01,23,mango,vestidos,mango vestidos,2020,11
2020-11-01,39,mango,zapatos,mango zapatos,2020,11
2020-11-01,79,massimo_dutti,pantalones,massimo dutti pantalones,2020,11
2020-11-01,0,massimo_dutti,tops,massimo dutti tops,2020,11
2020-11-01,20,massimo_dutti,vestidos,massimo dutti vestidos,2020,11
2020-11-01,52,massimo_dutti,zapatos,massimo dutti zapatos,2020,11
2020-11-01,34,shein,pantalones,shein pantalones,2020,11
2020-11-01,18,shein,tops,shein tops,2020,11
2020-11-01,10,shein,vestidos,shein vestidos,2020,11
2020-11-01,21,shein,zapatos,shein zapatos,2020,11
2020-11-01,80,zara,pantalones,zara pantalones,2020,11
2020-11-01,19,zara,tops,zara tops,2020,11
2020-11-01,32,zara,vestidos,zara vestidos,2020,11
2020-11-01,37,zara,zapatos,zara zapatos,2020,11
2020-12-01,62,hm,pantalones,h&m pantalones,2020,12
2020-12-01,33,hm,tops,h&m tops,2020,12
2020-12-01,41,hm,vestidos,h&m vestidos,2020,12
2020-12-01,46,hm,zapatos,h&m zapatos,2020,12
2020-12-01,63,mango,pantalones,mango pantalones,2020,12
2020-12-01,20,mango,tops,mango tops,2020,12
2020-12-01,25,mango,vestidos,mango vestidos,2020,12
2020-12-01,34,mango,zapatos,mango zapatos,2020,12
2020-12-01,60,massimo_dutti,pantalones,massimo dutti pantalones,2020,12
2020-12-01,0,massimo_dutti,tops,massimo dutti tops,2020,12
2020-12-01,17,massimo_dutti,vestidos,massimo dutti vestidos,2020,12
2020-12-01,44,massimo_dutti,zapatos,massimo dutti zapatos,2020,12
2020-12-01,28,shein,pantalones,shein pantalones,2020,12
2020-12-01,19,shein,tops,shein tops,2020,12
2020-12-01,9,shein,vestidos,shein vestidos,2020,12
2020-12-01,11,shein,zapatos,shein zapatos,2020,12
2020-12-01,75,zara,pantalones,zara pantalones,2020,12
2020-12-01,23,zara,tops,zara tops,2020,12
2020-12-01,36,zara,vestidos,zara vestidos,2020,12
2020-12-01,33,zara,zapatos,zara zapatos,2020,12
2021-01-01,56,hm,pantalones,h&m pantalones,2021,1
2021-01-01,0,hm,tops,h&m tops,2021,1
2021-01-01,19,hm,vestidos,h&m vestidos,2021,1
2021-01-01,33,hm,zapatos,h&m zapatos,2021,1
2021-01-01,58,mango,pantalones,mango pantalones,2021,1
2021-01-01,15,mango,tops,mango tops,2021,1
2021-01-01,17,mango,vestidos,mango vestidos,2021,1
2021-01-01,33,mango,zapatos,mango zapatos,2021,1
2021-01-01,90,massimo_dutti,pantalones,massimo dutti pantalones,2021,1
2021-01-01,0,massimo_dutti,tops,massimo dutti tops,2021,1
2021-01-01,22,massimo_dutti,vestidos,massimo dutti vestidos,2021,1
2021-01-01,52,massimo_dutti,zapatos,massimo dutti zapatos,2021,1
2021-01-01,34,shein,pantalones,shein pantalones,2021,1
2021-01-01,18,shein,tops,shein tops,2021,1
2021-01-01,9,shein,vestidos,shein vestidos,2021,1
2021-01-01,13,shein,zapatos,shein zapatos,2021,1
2021-01-01,74,zara,pantalones,zara pantalones,2021,1
2021-01-01,14,zara,tops,zara tops,2021,1
2021-01-01,24,zara,vestidos,zara vestidos,2021,1
2021-01-01,30,zara,zapatos,zara zapatos,2021,1
2021-02-01,41,hm,pantalones,h&m pantalones,2021,2
2021-02-01,0,hm,tops,h&m tops,2021,2
2021-02-01,24,hm,vestidos,h&m vestidos,2021,2
2021-02-01,25,hm,zapatos,h&m zapatos,2021,2
2021-02-01,47,mango,pantalones,mango pantalones,2021,2
2021-02-01,15,mango,tops,mango tops,2021,2
2021-02-01,22,mango,vestidos,mango vestidos,2021,2
2021-02-01,27,mango,zapatos,mango zapatos,2021,2
2021-02-01,48,massimo_dutti,pantalones,massimo dutti pantalones,2021,2
2021-02-01,0,massimo_dutti,tops,massimo dutti tops,2021,2
2021-02-01,21,massimo_dutti,vestidos,massimo dutti vestidos,2021,2
2021-02-01,39,massimo_dutti,zapatos,massimo dutti zapatos,2021,2
2021-02-01,41,shein,pantalones,shein pantalones,2021,2
2021-02-01,31,shein,tops,shein tops,2021,2
2021-02-01,14,shein,vestidos,shein vestidos,2021,2
2021-02-01,18,shein,zapatos,shein zapatos,2021,2
2021-02-01,54,zara,pantalones,zara pantalones,2021,2
2021-02-01,20,zara,tops,zara tops,2021,2
2021-02-01,30,zara,vestidos,zara vestidos,2021,2
2021-02-01,27,zara,zapatos,zara zapatos,2021,2
2021-03-01,49,hm,pantalones,h&m pantalones,2021,3
2021-03-01,53,hm,tops,h&m tops,2021,3
2021-03-01,35,hm,vestidos,h&m vestidos,2021,3
2021-03-01,29,hm,zapatos,h&m zapatos,2021,3
2021-03-01,63,mango,pantalones,mango pantalones,2021,3
2021-03-01,27,mango,tops,mango tops,2021,3
2021-03-01,34,mango,vestidos,mango vestidos,2021,3
2021-03-01,37,mango,zapatos,mango zapatos,2021,3
2021-03-01,53,massimo_dutti,pantalones,massimo dutti pantalones,2021,3
2021-03-01,0,massimo_dutti,tops,massimo dutti tops,2021,3
2021-03-01,31,massimo_dutti,vestidos,massimo dutti vestidos,2021,3
2021-03-01,33,massimo_dutti,zapatos,massimo dutti zapatos,2021,3
2021-03-01,37,shein,pantalones,shein pantalones,2021,3
2021-03-01,36,shein,tops,shein tops,2021,3
2021-03-01,21,shein,vestidos,shein vestidos,2021,3
2021-03-01,20,shein,zapatos,shein zapatos,2021,3
2021-03-01,64,zara,pantalones,zara pantalones,2021,3
2021-03-01,30,zara,tops,zara tops,2021,3
2021-03-01,38,zara,vestidos,zara vestidos,2021,3
2021-03-01,31,zara,zapatos,zara zapatos,2021,3
2021-04-01,56,hm,pantalones,h&m pantalones,2021,4
2021-04-01,69,hm,tops,h&m tops,2021,4
2021-04-01,45,hm,vestidos,h&m vestidos,2021,4
2021-04-01,37,hm,zapatos,h&m zapatos,2021,4
2021-04-01,55,mango,pantalones,mango pantalones,2021,4
2021-04-01,31,mango,tops,mango tops,2021,4
2021-04-01,45,mango,vestidos,mango vestidos,2021,4
2021-04-01,43,mango,zapatos,mango zapatos,2021,4
2021-04-01,44,massimo_dutti,pantalones,massimo dutti pantalones,2021,4
2021-04-01,36,massimo_dutti,tops,massimo dutti tops,2021,4
2021-04-01,36,massimo_dutti,vestidos,massimo dutti vestidos,2021,4
2021-04-01,32,massimo_dutti,zapatos,massimo dutti zapatos,2021,4
2021-04-01,38,shein,pantalones,shein pantalones,2021,4
2021-04-01,43,shein,tops,shein tops,2021,4
2021-04-01,30,shein,vestidos,shein vestidos,2021,4
2021-04-01,26,shein,zapatos,shein zapatos,2021,4
2021-04-01,64,zara,pantalones,zara pantalones,2021,4
2021-04-01,42,zara,tops,zara tops,2021,4
2021-04-01,47,zara,vestidos,zara vestidos,2021,4
2021-04-01,35,zara,zapatos,zara zapatos,2021,4
2021-05-01,62,hm,pantalones,h&m pantalones,2021,5
2021-05-01,42,hm,tops,h&m tops,2021,5
2021-05-01,57,hm,vestidos,h&m vestidos,2021,5
2021-05-01,38,hm,zapatos,h&m zapatos,2021,5
2021-05-01,73,mango,pantalones,mango pantalones,2021,5
2021-05-01,82,mango,tops,mango tops,2021,5
2021-05-01,68,mango,vestidos,mango vestidos,2021,5
2021-05-01,42,mango,zapatos,mango zapatos,2021,5
2021-05-01,52,massimo_dutti,pantalones,massimo dutti pantalones,2021,5
2021-05-01,64,massimo_dutti,tops,massimo dutti tops,2021,5
2021-05-01,43,massimo_dutti,vestidos,massimo dutti vestidos,2021,5
2021-05-01,36,massimo_dutti,zapatos,massimo dutti zapatos,2021,5
2021-05-01,49,shein,pantalones,shein pantalones,2021,5
2021-05-01,68,shein,tops,shein tops,2021,5
2021-05-01,45,shein,vestidos,shein vestidos,2021,5
2021-05-01,30,shein,zapatos,shein zapatos,2021,5
2021-05-01,76,zara,pantalones,zara pantalones,2021,5
2021-05-01,67,zara,tops,zara tops,2021,5
2021-05-01,74,zara,vestidos,zara vestidos,2021,5
2021-05-01,42,zara,zapatos,zara zapatos,2021,5
2021-06-01,61,hm,pantalones,h&m pantalones,2021,6
2021-06-01,70,hm,tops,h&m tops,2021,6
2021-06-01,60,hm,vestidos,h&m vestidos,2021,6
2021-06-01,34,hm,zapatos,h&m zapatos,2021,6
2021-06-01,64,mango,pantalones,mango pantalones,2021,6
2021-06-01,68,mango,tops,mango tops,2021,6
2021-06-01,84,mango,vestidos,mango vestidos,2021,6
2021-06-01,43,mango,zapatos,mango zapatos,2021,6
2021-06-01,54,massimo_dutti,pantalones,massimo dutti pantalones,2021,6
2021-06-01,68,massimo_dutti,tops,massimo dutti tops,2021,6
2021-06-01,53,massimo_dutti,vestidos,massimo dutti vestidos,2021,6
2021-06-01,31,massimo_dutti,zapatos,massimo dutti zapatos,2021,6
2021-06-01,49,shein,pantalones,shein pantalones,2021,6
2021-06-01,61,shein,tops,shein tops,2021,6
2021-06-01,59,shein,vestidos,shein vestidos,2021,6
2021-06-01,35,shein,zapatos,shein zapatos,2021,6
2021-06-01,72,zara,pantalones,zara pantalones,2021,6
2021-06-01,73,zara,tops,zara tops,2021,6
2021-06-01,85,zara,vestidos,zara vestidos,2021,6
2021-06-01,38,zara,zapatos,zara zapatos,2021,6
2021-07-01,45,hm,pantalones,h&m pantalones,2021,7
2021-07-01,0,hm,tops,h&m tops,2021,7
2021-07-01,45,hm,vestidos,h&m vestidos,2021,7
2021-07-01,22,hm,zapatos,h&m zapatos,2021,7
2021-07-01,45,mango,pantalones,mango pantalones,2021,7
2021-07-01,41,mango,tops,mango tops,2021,7
2021-07-01,61,mango,vestidos,mango vestidos,2021,7
2021-07-01,29,mango,zapatos,mango zapatos,2021,7
2021-07-01,36,massimo_dutti,pantalones,massimo dutti pantalones,2021,7
2021-07-01,58,massimo_dutti,tops,massimo dutti tops,2021,7
2021-07-01,46,massimo_dutti,vestidos,massimo dutti vestidos,2021,7
2021-07-01,24,massimo_dutti,zapatos,massimo dutti zapatos,2021,7
2021-07-01,32,shein,pantalones,shein pantalones,2021,7
2021-07-01,50,shein,tops,shein tops,2021,7
2021-07-01,53,shein,vestidos,shein vestidos,2021,7
2021-07-01,29,shein,zapatos,shein zapatos,2021,7
2021-07-01,43,zara,pantalones,zara pantalones,2021,7
2021-07-01,42,zara,tops,zara tops,2021,7
2021-07-01,60,zara,vestidos,zara vestidos,2021,7
2021-07-01,28,zara,zapatos,zara zapatos,2021,7
2021-08-01,31,hm,pantalones,h&m pantalones,2021,8
2021-08-01,0,hm,tops,h&m tops,2021,8
2021-08-01,35,hm,vestidos,h&m vestidos,2021,8
2021-08-01,25,hm,zapatos,h&m zapatos,2021,8
2021-08-01,34,mango,pantalones,mango pantalones,2021,8
2021-08-01,29,mango,tops,mango tops,2021,8
2021-08-01,47,mango,vestidos,mango vestidos,2021,8
2021-08-01,27,mango,zapatos,mango zapatos,2021,8
2021-08-01,27,massimo_dutti,pantalones,massimo dutti pantalones,2021,8
2021-08-01,0,massimo_dutti,tops,massimo dutti tops,2021,8
2021-08-01,37,massimo_dutti,vestidos,massimo dutti vestidos,2021,8
2021-08-01,25,massimo_dutti,zapatos,massimo dutti zapatos,2021,8
2021-08-01,33,shein,pantalones,shein pantalones,2021,8
2021-08-01,31,shein,tops,shein tops,2021,8
2021-08-01,43,shein,vestidos,shein vestidos,2021,8
2021-08-01,28,shein,zapatos,shein zapatos,2021,8
2021-08-01,40,zara,pantalones,zara pantalones,2021,8
2021-08-01,42,zara,tops,zara tops,2021,8
2021-08-01,45,zara,vestidos,zara vestidos,2021,8
2021-08-01,31,zara,zapatos,zara zapatos,2021,8
2021-09-01,54,hm,pantalones,h&m pantalones,2021,9
2021-09-01,0,hm,tops,h&m tops,2021,9
2021-09-01,34,hm,vestidos,h&m vestidos,2021,9
2021-09-01,32,hm,zapatos,h&m zapatos,2021,9
2021-09-01,53,mango,pantalones,mango pantalones,2021,9
2021-09-01,28,mango,tops,mango tops,2021,9
2021-09-01,53,mango,vestidos,mango vestidos,2021,9
2021-09-01,44,mango,zapatos,mango zapatos,2021,9
2021-09-01,47,massimo_dutti,pantalones,massimo dutti pantalones,2021,9
2021-09-01,0,massimo_dutti,tops,massimo dutti tops,2021,9
2021-09-01,41,massimo_dutti,vestidos,massimo dutti vestidos,2021,9
2021-09-01,46,massimo_dutti,zapatos,massimo dutti zapatos,2021,9
2021-09-01,44,shein,pantalones,shein pantalones,2021,9
2021-09-01,26,shein,tops,shein tops,2021,9
2021-09-01,35,shein,vestidos,shein vestidos,2021,9
2021-09-01,32,shein,zapatos,shein zapatos,2021,9
2021-09-01,63,zara,pantalones,zara pantalones,2021,9
2021-09-01,35,zara,tops,zara tops,2021,9
2021-09-01,47,zara,vestidos,zara vestidos,2021,9
2021-09-01,44,zara,zapatos,zara zapatos,2021,9
2021-10-01,65,hm,pantalones,h&m pantalones,2021,10
2021-10-01,0,hm,tops,h&m tops,2021,10
2021-10-01,29,hm,vestidos,h&m vestidos,2021,10
2021-10-01,42,hm,zapatos,h&m zapatos,2021,10
2021-10-01,77,mango,pantalones,mango pantalones,2021,10
2021-10-01,29,mango,tops,mango tops,2021,10
2021-10-01,47,mango,vestidos,mango vestidos,2021,10
2021-10-01,54,mango,zapatos,mango zapatos,2021,10
2021-10-01,55,massimo_dutti,pantalones,massimo dutti pantalones,2021,10
2021-10-01,0,massimo_dutti,tops,massimo dutti tops,2021,10
2021-10-01,35,massimo_dutti,vestidos,massimo dutti vestidos,2021,10
2021-10-01,49,massimo_dutti,zapatos,massimo dutti zapatos,2021,10
2021-10-01,40,shein,pantalones,shein pantalones,2021,10
2021-10-01,34,shein,tops,shein tops,2021,10
2021-10-01,36,shein,vestidos,shein vestidos,2021,10
2021-10-01,35,shein,zapatos,shein zapatos,2021,10
2021-10-01,88,zara,pantalones,zara pantalones,2021,10
2021-10-01,41,zara,tops,zara tops,2021,10
2021-10-01,50,zara,vestidos,zara vestidos,2021,10
2021-10-01,47,zara,zapatos,zara zapatos,2021,10
2021-11-01,68,hm,pantalones,h&m pantalones,2021,11
2021-11-01,48,hm,tops,h&m tops,2021,11
2021-11-01,46,hm,vestidos,h&m vestidos,2021,11
2021-11-01,40,hm,zapatos,h&m zapatos,2021,11
2021-11-01,79,mango,pantalones,mango pantalones,2021,11
2021-11-01,45,mango,tops,mango tops,2021,11
2021-11-01,51,mango,vestidos,mango vestidos,2021,11
2021-11-01,48,mango,zapatos,mango zapatos,2021,11
2021-11-01,72,massimo_dutti,pantalones,massimo dutti pantalones,2021,11
2021-11-01,0,massimo_dutti,tops,massimo dutti tops,2021,11
2021-11-01,32,massimo_dutti,vestidos,massimo dutti vestidos,2021,11
2021-11-01,46,massimo_dutti,zapatos,massimo dutti zapatos,2021,11
2021-11-01,39,shein,pantalones,shein pantalones,2021,11
2021-11-01,35,shein,tops,shein tops,2021,11
2021-11-01,36,shein,vestidos,shein vestidos,2021,11
2021-11-01,36,shein,zapatos,shein zapatos,2021,11
2021-11-01,87,zara,pantalones,zara pantalones,2021,11
2021-11-01,41,zara,tops,zara tops,2021,11
2021-11-01,53,zara,vestidos,zara vestidos,2021,11
2021-11-01,43,zara,zapatos,zara zapatos,2021,11
2021-12-01,54,hm,pantalones,h&m pantalones,2021,12
2021-12-01,48,hm,tops,h&m tops,2021,12
2021-12-01,43,hm,vestidos,h&m vestidos,2021,12
2021-12-01,33,hm,zapatos,h&m zapatos,2021,12
2021-12-01,69,mango,pantalones,mango pantalones,2021,12
2021-12-01,63,mango,tops,mango tops,2021,12
2021-12-01,44,mango,vestidos,mango vestidos,2021,12
2021-12-01,41,mango,zapatos,mango zapatos,2021,12
2021-12-01,60,massimo_dutti,pantalones,massimo dutti pantalones,2021,12
2021-12-01,0,massimo_dutti,tops,massimo dutti tops,2021,12
2021-12-01,23,massimo_dutti,vestidos,massimo dutti vestidos,2021,12
2021-12-01,34,massimo_dutti,zapatos,massimo dutti zapatos,2021,12
2021-12-01,38,shein,pantalones,shein pantalones,2021,12
2021-12-01,28,shein,tops,shein tops,2021,12
2021-12-01,26,shein,vestidos,shein vestidos,2021,12
2021-12-01,26,shein,zapatos,shein zapatos,2021,12
2021-12-01,81,zara,pantalones,zara pantalones,2021,12
2021-12-01,54,zara,tops,zara tops,2021,12
2021-12-01,50,zara,vestidos,zara vestidos,2021,12
2021-12-01,36,zara,zapatos,zara zapatos,2021,12
2022-01-01,50,hm,pantalones,h&m pantalones,2022,1
2022-01-01,0,hm,tops,h&m tops,2022,1
2022-01-01,20,hm,vestidos,h&m vestidos,2022,1
2022-01-01,23,hm,zapatos,h&m zapatos,2022,1
2022-01-01,74,mango,pantalones,mango pantalones,2022,1
2022-01-01,18,mango,tops,mango tops,2022,1
2022-01-01,29,mango,vestidos,mango vestidos,2022,1
2022-01-01,41,mango,zapatos,mango zapatos,2022,1
2022-01-01,71,massimo_dutti,pantalones,massimo dutti pantalones,2022,1
2022-01-01,0,massimo_dutti,tops,massimo dutti tops,2022,1
2022-01-01,31,massimo_dutti,vestidos,massimo dutti vestidos,2022,1
2022-01-01,48,massimo_dutti,zapatos,massimo dutti zapatos,2022,1
2022-01-01,44,shein,pantalones,shein pantalones,2022,1
2022-01-01,33,shein,tops,shein tops,2022,1
2022-01-01,24,shein,vestidos,shein vestidos,2022,1
2022-01-01,35,shein,zapatos,shein zapatos,2022,1
2022-01-01,79,zara,pantalones,zara pantalones,2022,1
2022-01-01,26,zara,tops,zara tops,2022,1
2022-01-01,35,zara,vestidos,zara vestidos,2022,1
2022-01-01,32,zara,zapatos,zara zapatos,2022,1
2022-02-01,44,hm,pantalones,h&m pantalones,2022,2
2022-02-01,49,hm,tops,h&m tops,2022,2
2022-02-01,29,hm,vestidos,h&m vestidos,2022,2
2022-02-01,31,hm,zapatos,h&m zapatos,2022,2
2022-02-01,61,mango,pantalones,mango pantalones,2022,2
2022-02-01,45,mango,tops,mango tops,2022,2
2022-02-01,46,mango,vestidos,mango vestidos,2022,2
2022-02-01,46,mango,zapatos,mango zapatos,2022,2
2022-02-01,42,massimo_dutti,pantalones,massimo dutti pantalones,2022,2
2022-02-01,40,massimo_dutti,tops,massimo dutti tops,2022,2
2022-02-01,36,massimo_dutti,vestidos,massimo dutti vestidos,2022,2
2022-02-01,41,massimo_dutti,zapatos,massimo dutti zapatos,2022,2
2022-02-01,46,shein,pantalones,shein pantalones,2022,2
2022-02-01,54,shein,tops,shein tops,2022,2
2022-02-01,41,shein,vestidos,shein vestidos,2022,2
2022-02-01,51,shein,zapatos,shein zapatos,2022,2
2022-02-01,67,zara,pantalones,zara pantalones,2022,2
2022-02-01,45,zara,tops,zara tops,2022,2
2022-02-01,46,zara,vestidos,zara vestidos,2022,2
2022-02-01,39,zara,zapatos,zara zapatos,2022,2
2022-03-01,49,hm,pantalones,h&m pantalones,2022,3
2022-03-01,50,hm,tops,h&m tops,2022,3
2022-03-01,37,hm,vestidos,h&m vestidos,2022,3
2022-03-01,33,hm,zapatos,h&m zapatos,2022,3
2022-03-01,64,mango,pantalones,mango pantalones,2022,3
2022-03-01,59,mango,tops,mango tops,2022,3
2022-03-01,55,mango,vestidos,mango vestidos,2022,3
2022-03-01,55,mango,zapatos,mango zapatos,2022,3
2022-03-01,40,massimo_dutti,pantalones,massimo dutti pantalones,2022,3
2022-03-01,54,massimo_dutti,tops,massimo dutti tops,2022,3
2022-03-01,48,massimo_dutti,vestidos,massimo dutti vestidos,2022,3
2022-03-01,41,massimo_dutti,zapatos,massimo dutti zapatos,2022,3
2022-03-01,50,shein,pantalones,shein pantalones,2022,3
2022-03-01,62,shein,tops,shein tops,2022,3
2022-03-01,46,shein,vestidos,shein vestidos,2022,3
2022-03-01,56,shein,zapatos,shein zapatos,2022,3
2022-03-01,66,zara,pantalones,zara pantalones,2022,3
2022-03-01,56,zara,tops,zara tops,2022,3
2022-03-01,60,zara,vestidos,zara vestidos,2022,3
2022-03-01,49,zara,zapatos,zara zapatos,2022,3
2022-04-01,62,hm,pantalones,h&m pantalones,2022,4
2022-04-01,61,hm,tops,h&m tops,2022,4
2022-04-01,54,hm,vestidos,h&m vestidos,2022,4
2022-04-01,50,hm,zapatos,h&m zapatos,2022,4
2022-04-01,81,mango,pantalones,mango pantalones,2022,4
2022-04-01,80,mango,tops,mango tops,2022,4
2022-04-01,64,mango,vestidos,mango vestidos,2022,4
2022-04-01,76,mango,zapatos,mango zapatos,2022,4
2022-04-01,57,massimo_dutti,pantalones,massimo dutti pantalones,2022,4
2022-04-01,41,massimo_dutti,tops,massimo dutti tops,2022,4
2022-04-01,57,massimo_dutti,vestidos,massimo dutti vestidos,2022,4
2022-04-01,51,massimo_dutti,zapatos,massimo dutti zapatos,2022,4
2022-04-01,63,shein,pantalones,shein pantalones,2022,4
2022-04-01,75,shein,tops,shein tops,2022,4
2022-04-01,61,shein,vestidos,shein vestidos,2022,4
2022-04-01,72,shein,zapatos,shein zapatos,2022,4
2022-04-01,83,zara,pantalones,zara pantalones,2022,4
2022-04-01,72,zara,tops,zara tops,2022,4
2022-04-01,76,zara,vestidos,zara vestidos,2022,4
2022-04-01,61,zara,zapatos,zara zapatos,2022,4
2022-05-01,71,hm,pantalones,h&m pantalones,2022,5
2022-05-01,71,hm,tops,h&m tops,2022,5
2022-05-01,61,hm,vestidos,h&m vestidos,2022,5
2022-05-01,47,hm,zapatos,h&m zapatos,2022,5
2022-05-01,97,mango,pantalones,mango pantalones,2022,5
2022-05-01,100,mango,tops,mango tops,2022,5
2022-05-01,100,mango,vestidos,mango vestidos,2022,5
2022-05-01,72,mango,zapatos,mango zapatos,2022,5
2022-05-01,63,massimo_dutti,pantalones,massimo dutti pantalones,2022,5
2022-05-01,82,massimo_dutti,tops,massimo dutti tops,2022,5
2022-05-01,82,massimo_dutti,vestidos,massimo dutti vestidos,2022,5
2022-05-01,46,massimo_dutti,zapatos,massimo dutti zapatos,2022,5
2022-05-01,92,shein,pantalones,shein pantalones,2022,5
2022-05-01,100,shein,tops,shein tops,2022,5
2022-05-01,100,shein,vestidos,shein vestidos,2022,5
2022-05-01,84,shein,zapatos,shein zapatos,2022,5
2022-05-01,95,zara,pantalones,zara pantalones,2022,5
2022-05-01,100,zara,tops,zara tops,2022,5
2022-05-01,100,zara,vestidos,zara vestidos,2022,5
2022-05-01,57,zara,zapatos,zara zapatos,2022,5
2022-06-01,59,hm,pantalones,h&m pantalones,2022,6
2022-06-01,84,hm,tops,h&m tops,2022,6
2022-06-01,59,hm,vestidos,h&m vestidos,2022,6
2022-06-01,35,hm,zapatos,h&m zapatos,2022,6
2022-06-01,71,mango,pantalones,mango pantalones,2022,6
2022-06-01,84,mango,tops,mango tops,2022,6
2022-06-01,89,mango,vestidos,mango vestidos,2022,6
2022-06-01,55,mango,zapatos,mango zapatos,2022,6
2022-06-01,50,massimo_dutti,pantalones,massimo dutti pantalones,2022,6
2022-06-01,34,massimo_dutti,tops,massimo dutti tops,2022,6
2022-06-01,76,massimo_dutti,vestidos,massimo dutti vestidos,2022,6
2022-06-01,42,massimo_dutti,zapatos,massimo dutti zapatos,2022,6
2022-06-01,84,shein,pantalones,shein pantalones,2022,6
2022-06-01,92,shein,tops,shein tops,2022,6
2022-06-01,95,shein,vestidos,shein vestidos,2022,6
2022-06-01,76,shein,zapatos,shein zapatos,2022,6
2022-06-01,78,zara,pantalones,zara pantalones,2022,6
2022-06-01,85,zara,tops,zara tops,2022,6
2022-06-01,95,zara,vestidos,zara vestidos,2022,6
2022-06-01,45,zara,zapatos,zara zapatos,2022,6
2022-07-01,46,hm,pantalones,h&m pantalones,2022,7
2022-07-01,32,hm,tops,h&m tops,2022,7
2022-07-01,46,hm,vestidos,h&m vestidos,2022,7
2022-07-01,24,hm,zapatos,h&m zapatos,2022,7
2022-07-01,57,mango,pantalones,mango pantalones,2022,7
2022-07-01,60,mango,tops,mango tops,2022,7
2022-07-01,65,mango,vestidos,mango vestidos,2022,7
2022-07-01,37,mango,zapatos,mango zapatos,2022,7
2022-07-01,41,massimo_dutti,pantalones,massimo dutti pantalones,2022,7
2022-07-01,47,massimo_dutti,tops,massimo dutti tops,2022,7
2022-07-01,60,massimo_dutti,vestidos,massimo dutti vestidos,2022,7
2022-07-01,31,massimo_dutti,zapatos,massimo dutti zapatos,2022,7
2022-07-01,68,shein,pantalones,shein pantalones,2022,7
2022-07-01,68,shein,tops,shein tops,2022,7
2022-07-01,74,shein,vestidos,shein vestidos,2022,7
2022-07-01,57,shein,zapatos,shein zapatos,2022,7
2022-07-01,60,zara,pantalones,zara pantalones,2022,7
2022-07-01,70,zara,tops,zara tops,2022,7
2022-07-01,73,zara,vestidos,zara vestidos,2022,7
2022-07-01,34,zara,zapatos,zara zapatos,2022,7
2022-08-01,31,hm,pantalones,h&m pantalones,2022,8
2022-08-01,46,hm,tops,h&m tops,2022,8
2022-08-01,31,hm,vestidos,h&m vestidos,2022,8
2022-08-01,21,hm,zapatos,h&m zapatos,2022,8
2022-08-01,43,mango,pantalones,mango pantalones,2022,8
2022-08-01,45,mango,tops,mango tops,2022,8
2022-08-01,51,mango,vestidos,mango vestidos,2022,8
2022-08-01,33,mango,zapatos,mango zapatos,2022,8
2022-08-01,23,massimo_dutti,pantalones,massimo dutti pantalones,2022,8
2022-08-01,34,massimo_dutti,tops,massimo dutti tops,2022,8
2022-08-01,45,massimo_dutti,vestidos,massimo dutti vestidos,2022,8
2022-08-01,31,massimo_dutti,zapatos,massimo dutti zapatos,2022,8
2022-08-01,57,shein,pantalones,shein pantalones,2022,8
2022-08-01,66,shein,tops,shein tops,2022,8
2022-08-01,58,shein,vestidos,shein vestidos,2022,8
2022-08-01,50,shein,zapatos,shein zapatos,2022,8
2022-08-01,51,zara,pantalones,zara pantalones,2022,8
2022-08-01,55,zara,tops,zara tops,2022,8
2022-08-01,68,zara,vestidos,zara vestidos,2022,8
2022-08-01,30,zara,zapatos,zara zapatos,2022,8
2022-09-01,56,hm,pantalones,h&m pantalones,2022,9
2022-09-01,0,hm,tops,h&m tops,2022,9
2022-09-01,30,hm,vestidos,h&m vestidos,2022,9
2022-09-01,33,hm,zapatos,h&m zapatos,2022,9
2022-09-01,61,mango,pantalones,mango pantalones,2022,9
2022-09-01,39,mango,tops,mango tops,2022,9
2022-09-01,50,mango,vestidos,mango vestidos,2022,9
2022-09-01,55,mango,zapatos,mango zapatos,2022,9
2022-09-01,40,massimo_dutti,pantalones,massimo dutti pantalones,2022,9
2022-09-01,0,massimo_dutti,tops,massimo dutti tops,2022,9
2022-09-01,43,massimo_dutti,vestidos,massimo dutti vestidos,2022,9
2022-09-01,43,massimo_dutti,zapatos,massimo dutti zapatos,2022,9
2022-09-01,70,shein,pantalones,shein pantalones,2022,9
2022-09-01,34,shein,tops,shein tops,2022,9
2022-09-01,44,shein,vestidos,shein vestidos,2022,9
