fecha,observed,trend,seasonal,resid
2022-03-01,100.1,102.20416666666667,-1.037675229862732,-1.0664914368039393
2022-04-01,102.2,102.3,-2.6448252557627563,2.544825255762762
2022-05-01,103.5,102.225,-1.2496604668479665,2.524660466847972
2022-06-01,102.2,102.16666666666666,0.2918006183631193,-0.2584672850297737
2022-07-01,101.7,102.3625,0.5365688131313148,-1.199068813131309
2022-08-01,102.9,102.53333333333333,0.5510339775964809,-0.18436731092980663
2022-09-01,102.8,102.72916666666666,0.5590176605801556,-0.4881843272468156
2022-10-01,102.4,103.03333333333332,0.3475568991193992,-0.9808902324527107
2022-11-01,102.7,103.22916666666666,1.2226702117327122,-1.7518368783993665
2022-12-01,102.3,103.4125,0.5426909317534309,-1.655190931753428
2023-01-01,104.5,103.67916666666667,0.25208778490028383,0.5687455484330419
2023-02-01,103.4,103.88749999999999,0.6287340552965578,-1.1162340552965406
2023-03-01,104.2,103.99166666666666,-1.037675229862732,1.246008563196075
2023-04-01,105.4,104.12083333333332,-2.6448252557627563,3.923991922429439
2023-05-01,105.0,104.3625,-1.2496604668479665,1.8871604668479693
2023-06-01,105.1,104.62083333333334,0.2918006183631193,0.18736604830353787
2023-07-01,105.2,104.81596250971249,0.5365688131313148,-0.15253132284380355
2023-08-01,104.4,105.01910936285934,0.5510339775964809,-1.1701433404558146
2023-09-01,103.8,105.2222562160062,0.5590176605801556,-1.9812738765863596
2023-10-01,104.5,105.42540306915305,0.3475568991193992,-1.272959968272448
2023-11-01,106.4,105.62854992229991,1.2226702117327122,-0.4512201340326172
2023-12-01,104.8,105.83169677544676,0.5426909317534309,-1.574387707200192
