fecha,termino,valor_trends,anio,mes_num,grupo,valor_cero_trends,subgrupo,tipo_termino,familia_analitica,prioridad_analitica,decision_uso
2018-09-01,old money,0.0,2018,9,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2018-10-01,old money,0.0,2018,10,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2018-11-01,old money,0.0,2018,11,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2018-12-01,old money,0.0,2018,12,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-01-01,old money,23.0,2019,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-02-01,old money,0.0,2019,2,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-03-01,old money,0.0,2019,3,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-04-01,old money,0.0,2019,4,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-05-01,old money,19.5,2019,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-06-01,old money,0.0,2019,6,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-07-01,old money,0.0,2019,7,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-08-01,old money,41.75,2019,8,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-09-01,old money,15.0,2019,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-10-01,old money,0.0,2019,10,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-11-01,old money,0.0,2019,11,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2019-12-01,old money,20.0,2019,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-01-01,old money,0.0,2020,1,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-02-01,old money,16.5,2020,2,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-03-01,old money,0.0,2020,3,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-04-01,old money,52.75,2020,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-05-01,old money,12.4,2020,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-06-01,old money,15.5,2020,6,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-07-01,old money,25.0,2020,7,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-08-01,old money,0.0,2020,8,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-09-01,old money,0.0,2020,9,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-10-01,old money,0.0,2020,10,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-11-01,old money,0.0,2020,11,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2020-12-01,old money,36.0,2020,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-01-01,old money,10.4,2021,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-02-01,old money,0.0,2021,2,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-03-01,old money,25.0,2021,3,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-04-01,old money,13.0,2021,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-05-01,old money,10.4,2021,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-06-01,old money,0.0,2021,6,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-07-01,old money,0.0,2021,7,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-08-01,old money,0.0,2021,8,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-09-01,old money,40.5,2021,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-10-01,old money,15.2,2021,10,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-11-01,old money,59.75,2021,11,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2021-12-01,old money,0.0,2021,12,sofisticado,True,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-01-01,old money,29.4,2022,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-02-01,old money,13.5,2022,2,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-03-01,old money,29.75,2022,3,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-04-01,old money,41.25,2022,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-05-01,old money,35.4,2022,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-06-01,old money,59.75,2022,6,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-07-01,old money,61.8,2022,7,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-08-01,old money,87.25,2022,8,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-09-01,old money,64.5,2022,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-10-01,old money,65.2,2022,10,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-11-01,old money,59.75,2022,11,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2022-12-01,old money,63.0,2022,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-01-01,old money,30.8,2023,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-02-01,old money,34.0,2023,2,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-03-01,old money,34.25,2023,3,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-04-01,old money,53.6,2023,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-05-01,old money,59.5,2023,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-06-01,old money,75.75,2023,6,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-07-01,old money,69.8,2023,7,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-08-01,old money,88.0,2023,8,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-09-01,old money,72.5,2023,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-10-01,old money,69.8,2023,10,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-11-01,old money,68.75,2023,11,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2023-12-01,old money,67.8,2023,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-01-01,old money,43.25,2024,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-02-01,old money,43.25,2024,2,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-03-01,old money,47.4,2024,3,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-04-01,old money,47.25,2024,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-05-01,old money,51.0,2024,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-06-01,old money,52.6,2024,6,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-07-01,old money,56.0,2024,7,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-08-01,old money,91.0,2024,8,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-09-01,old money,77.6,2024,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-10-01,old money,70.75,2024,10,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-11-01,old money,61.75,2024,11,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2024-12-01,old money,59.8,2024,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-01-01,old money,,2025,1,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-02-01,old money,,2025,2,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-03-01,old money,,2025,3,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-04-01,old money,,2025,4,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-05-01,old money,,2025,5,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-06-01,old money,,2025,6,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-07-01,old money,,2025,7,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-08-01,old money,,2025,8,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-09-01,old money,,2025,9,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-10-01,old money,,2025,10,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-11-01,old money,,2025,11,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2025-12-01,old money,,2025,12,sofisticado,False,estetica_sofisticada,estetica,estetica,principal,usar_en_analisis_principal
2015-01-01,pija,,2015,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-02-01,pija,,2015,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-03-01,pija,,2015,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-04-01,pija,,2015,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-05-01,pija,,2015,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-06-01,pija,,2015,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-07-01,pija,,2015,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-08-01,pija,,2015,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-09-01,pija,,2015,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-10-01,pija,,2015,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-11-01,pija,,2015,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-12-01,pija,,2015,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-01-01,pija,,2016,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-02-01,pija,,2016,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-03-01,pija,,2016,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-04-01,pija,,2016,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-05-01,pija,,2016,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-06-01,pija,,2016,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-07-01,pija,,2016,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-08-01,pija,,2016,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-09-01,pija,,2016,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-10-01,pija,,2016,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-11-01,pija,,2016,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2016-12-01,pija,,2016,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-01-01,pija,,2017,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-02-01,pija,,2017,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-03-01,pija,,2017,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-04-01,pija,,2017,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-05-01,pija,,2017,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-06-01,pija,,2017,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-07-01,pija,,2017,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-08-01,pija,,2017,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-09-01,pija,,2017,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-10-01,pija,,2017,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-11-01,pija,,2017,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2017-12-01,pija,,2017,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-01-01,pija,,2018,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-02-01,pija,,2018,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-03-01,pija,,2018,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-04-01,pija,,2018,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-05-01,pija,,2018,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-06-01,pija,,2018,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-07-01,pija,,2018,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-08-01,pija,,2018,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-09-01,pija,,2018,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-10-01,pija,,2018,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-11-01,pija,,2018,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2018-12-01,pija,,2018,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-01-01,pija,,2019,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-02-01,pija,,2019,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-03-01,pija,,2019,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-04-01,pija,,2019,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-05-01,pija,,2019,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-06-01,pija,,2019,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-07-01,pija,,2019,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-08-01,pija,,2019,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-09-01,pija,,2019,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-10-01,pija,,2019,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-11-01,pija,,2019,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2019-12-01,pija,,2019,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-01-01,pija,,2020,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-02-01,pija,,2020,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-03-01,pija,,2020,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-04-01,pija,,2020,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-05-01,pija,,2020,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-06-01,pija,,2020,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-07-01,pija,,2020,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-08-01,pija,,2020,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-09-01,pija,,2020,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-10-01,pija,,2020,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-11-01,pija,,2020,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2020-12-01,pija,95.0,2020,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-01-01,pija,74.2,2021,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-02-01,pija,83.5,2021,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-03-01,pija,71.75,2021,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-04-01,pija,77.75,2021,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-05-01,pija,72.8,2021,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-06-01,pija,74.5,2021,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-07-01,pija,81.5,2021,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-08-01,pija,79.6,2021,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-09-01,pija,82.5,2021,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-10-01,pija,83.8,2021,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-11-01,pija,77.75,2021,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2021-12-01,pija,86.5,2021,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-01-01,pija,67.2,2022,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-02-01,pija,66.0,2022,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-03-01,pija,56.75,2022,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-04-01,pija,63.5,2022,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-05-01,pija,59.4,2022,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-06-01,pija,58.0,2022,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-07-01,pija,70.0,2022,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-08-01,pija,70.5,2022,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-09-01,pija,65.5,2022,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-10-01,pija,72.8,2022,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-11-01,pija,68.75,2022,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2022-12-01,pija,79.5,2022,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-01-01,pija,11.6,2023,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-02-01,pija,10.75,2023,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-03-01,pija,13.0,2023,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-04-01,pija,12.0,2023,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-05-01,pija,9.75,2023,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-06-01,pija,14.75,2023,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-07-01,pija,37.0,2023,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-08-01,pija,11.5,2023,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-09-01,pija,12.5,2023,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-10-01,pija,15.2,2023,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-11-01,pija,15.5,2023,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2023-12-01,pija,22.6,2023,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-01-01,pija,49.25,2024,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-02-01,pija,67.75,2024,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-03-01,pija,68.8,2024,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-04-01,pija,61.25,2024,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-05-01,pija,58.0,2024,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-06-01,pija,60.0,2024,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-07-01,pija,57.5,2024,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-08-01,pija,56.75,2024,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-09-01,pija,53.6,2024,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-10-01,pija,50.5,2024,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-11-01,pija,51.5,2024,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2024-12-01,pija,65.8,2024,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-01-01,pija,,2025,1,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-02-01,pija,,2025,2,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-03-01,pija,,2025,3,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-04-01,pija,,2025,4,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-05-01,pija,,2025,5,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-06-01,pija,,2025,6,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-07-01,pija,,2025,7,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-08-01,pija,,2025,8,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-09-01,pija,,2025,9,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-10-01,pija,,2025,10,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-11-01,pija,,2025,11,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2025-12-01,pija,,2025,12,sofisticado,False,estetica_sofisticada,estetica,estetica,secundario,usar_en_analisis_secundario
2015-01-01,choni,32.25,2015,1,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-02-01,choni,42.5,2015,2,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-03-01,choni,52.2,2015,3,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-04-01,choni,35.0,2015,4,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-05-01,choni,33.4,2015,5,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-06-01,choni,32.5,2015,6,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-07-01,choni,35.0,2015,7,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-08-01,choni,38.8,2015,8,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-09-01,choni,37.75,2015,9,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-10-01,choni,34.25,2015,10,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-11-01,choni,35.0,2015,11,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2015-12-01,choni,49.25,2015,12,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
2016-01-01,choni,79.8,2016,1,urbano,False,estetica_urbana,estetica,estetica,principal,usar_en_analisis_principal
