marca,anio,mes_num,tipo_post,engagement_total_post,alto_engagement
mango,2026,3,Sidecar,1731,0
mango,2026,3,Video,1898,0
mango,2026,3,Sidecar,1838,0
mango,2026,3,Sidecar,1425,0
mango,2026,3,Sidecar,1922,0
mango,2026,3,Video,1360,0
mango,2026,3,Video,2364,0
mango,2026,3,Image,782,0
mango,2026,3,Sidecar,1302,0
mango,2026,3,Video,1727,0
mango,2026,3,Image,2614,0
mango,2026,3,Sidecar,1534,0
mango,2026,3,Sidecar,2192,0
mango,2026,3,Image,1346,0
mango,2026,3,Sidecar,1365,0
mango,2026,3,Sidecar,1025,0
mango,2026,3,Sidecar,2056,0
mango,2026,3,Image,830,0
mango,2026,3,Sidecar,5253,0
mango,2026,3,Video,1342,0
mango,2026,3,Video,2093,0
mango,2026,3,Video,1049,0
mango,2026,3,Sidecar,1181,0
massimo_dutti,2025,1,Sidecar,10260,1
massimo_dutti,2025,1,Sidecar,1989,0
massimo_dutti,2025,1,Sidecar,4818,0
massimo_dutti,2025,1,Sidecar,5315,0
massimo_dutti,2025,1,Sidecar,5161,0
massimo_dutti,2025,1,Sidecar,8435,0
massimo_dutti,2025,1,Sidecar,3144,0
massimo_dutti,2025,1,Video,1855,0
massimo_dutti,2025,1,Sidecar,4542,0
massimo_dutti,2025,1,Sidecar,2079,0
massimo_dutti,2025,1,Sidecar,3836,0
massimo_dutti,2025,1,Sidecar,3108,0
massimo_dutti,2025,1,Sidecar,5364,0
massimo_dutti,2025,1,Sidecar,4568,0
massimo_dutti,2025,1,Sidecar,8245,0
massimo_dutti,2025,2,Image,39379,1
massimo_dutti,2025,2,Image,6173,0
massimo_dutti,2025,2,Image,6389,0
massimo_dutti,2025,2,Image,27492,1
massimo_dutti,2025,2,Image,18377,1
massimo_dutti,2025,2,Image,5730,0
massimo_dutti,2025,2,Sidecar,3997,0
massimo_dutti,2025,2,Sidecar,6087,0
massimo_dutti,2025,2,Video,1079,0
massimo_dutti,2025,2,Sidecar,6715,0
massimo_dutti,2025,2,Sidecar,3662,0
massimo_dutti,2025,2,Sidecar,5236,0
massimo_dutti,2025,2,Video,1210,0
massimo_dutti,2025,2,Video,2361,0
massimo_dutti,2025,2,Sidecar,4935,0
massimo_dutti,2025,2,Image,2968,0
massimo_dutti,2025,2,Sidecar,6840,0
massimo_dutti,2025,2,Sidecar,6076,0
massimo_dutti,2025,3,Sidecar,2026,0
massimo_dutti,2025,3,Sidecar,2209,0
massimo_dutti,2025,3,Sidecar,2998,0
massimo_dutti,2025,3,Sidecar,1526,0
massimo_dutti,2025,3,Sidecar,4243,0
massimo_dutti,2025,3,Sidecar,1964,0
massimo_dutti,2025,3,Video,2171,0
massimo_dutti,2025,3,Sidecar,1554,0
massimo_dutti,2025,3,Sidecar,3521,0
massimo_dutti,2025,3,Sidecar,2747,0
massimo_dutti,2025,3,Sidecar,2270,0
massimo_dutti,2025,3,Sidecar,2604,0
massimo_dutti,2025,3,Sidecar,1786,0
massimo_dutti,2025,3,Sidecar,7394,0
massimo_dutti,2025,3,Video,1653,0
massimo_dutti,2025,3,Sidecar,5365,0
massimo_dutti,2025,3,Sidecar,5356,0
massimo_dutti,2025,3,Video,2529,0
massimo_dutti,2025,3,Sidecar,6161,0
massimo_dutti,2025,3,Video,1045,0
massimo_dutti,2025,3,Sidecar,1643,0
massimo_dutti,2025,3,Sidecar,20427,1
massimo_dutti,2025,3,Image,14069,1
massimo_dutti,2025,3,Image,9872,0
massimo_dutti,2025,3,Image,14533,1
massimo_dutti,2025,3,Image,7744,0
massimo_dutti,2025,3,Sidecar,1653,0
massimo_dutti,2025,4,Sidecar,2190,0
massimo_dutti,2025,4,Sidecar,3297,0
massimo_dutti,2025,4,Sidecar,2517,0
massimo_dutti,2025,4,Sidecar,5405,0
massimo_dutti,2025,4,Sidecar,4462,0
massimo_dutti,2025,4,Sidecar,3866,0
massimo_dutti,2025,4,Sidecar,2420,0
massimo_dutti,2025,4,Video,1180,0
massimo_dutti,2025,4,Video,3410,0
massimo_dutti,2025,4,Sidecar,2111,0
massimo_dutti,2025,4,Sidecar,3655,0
massimo_dutti,2025,4,Sidecar,1829,0
massimo_dutti,2025,4,Sidecar,2389,0
massimo_dutti,2025,4,Sidecar,3828,0
massimo_dutti,2025,4,Sidecar,2867,0
massimo_dutti,2025,4,Sidecar,3550,0
massimo_dutti,2025,4,Sidecar,2561,0
massimo_dutti,2025,4,Sidecar,2679,0
massimo_dutti,2025,4,Sidecar,2783,0
massimo_dutti,2025,4,Sidecar,4192,0
massimo_dutti,2025,4,Sidecar,4377,0
massimo_dutti,2025,4,Sidecar,7659,0
massimo_dutti,2025,4,Sidecar,3528,0
massimo_dutti,2025,4,Video,2037,0
massimo_dutti,2025,5,Sidecar,4876,0
massimo_dutti,2025,5,Sidecar,5058,0
massimo_dutti,2025,5,Sidecar,3018,0
massimo_dutti,2025,5,Video,2386,0
massimo_dutti,2025,5,Sidecar,5233,0
massimo_dutti,2025,5,Video,4329,0
massimo_dutti,2025,5,Sidecar,2813,0
massimo_dutti,2025,5,Sidecar,2581,0
massimo_dutti,2025,5,Sidecar,1665,0
massimo_dutti,2025,5,Video,1836,0
massimo_dutti,2025,5,Sidecar,2745,0
massimo_dutti,2025,5,Sidecar,3145,0
massimo_dutti,2025,5,Sidecar,1961,0
massimo_dutti,2025,5,Video,1016,0
